Unit,Date,DAC_VOLTAGE_GAIN_0,DAC_VOLTAGE_OFFSET_0,ADC_U_LOAD_GAIN_0,ADC_U_LOAD_OFFSET_0,ADC_U_REGULATOR_GAIN_0,ADC_U_REGULATOR_OFFSET_0,ADC_I_MON_GAIN_0,ADC_I_MON_OFFSET_0,DAC_CURRENT_GAIN_0,DAC_CURRENT_OFFSET_0,DAC_VOLTAGE_GAIN_1,DAC_VOLTAGE_OFFSET_1,ADC_U_LOAD_GAIN_1,ADC_U_LOAD_OFFSET_1,ADC_U_REGULATOR_GAIN_1,ADC_U_REGULATOR_OFFSET_1,ADC_I_MON_GAIN_1,ADC_I_MON_OFFSET_1,DAC_CURRENT_GAIN_1,DAC_CURRENT_OFFSET_1,DAC_VOLTAGE_GAIN_2,DAC_VOLTAGE_OFFSET_2,ADC_U_LOAD_GAIN_2,ADC_U_LOAD_OFFSET_2,ADC_U_REGULATOR_GAIN_2,ADC_U_REGULATOR_OFFSET_2,ADC_I_MON_GAIN_2,ADC_I_MON_OFFSET_2,DAC_CURRENT_GAIN_2,DAC_CURRENT_OFFSET_2,DAC_VOLTAGE_GAIN_3,DAC_VOLTAGE_OFFSET_3,ADC_U_LOAD_GAIN_3,ADC_U_LOAD_OFFSET_3,ADC_U_REGULATOR_GAIN_3,ADC_U_REGULATOR_OFFSET_3,ADC_I_MON_GAIN_3,ADC_I_MON_OFFSET_3,DAC_CURRENT_GAIN_3,DAC_CURRENT_OFFSET_3,DAC_VOLTAGE_GAIN_4,DAC_VOLTAGE_OFFSET_4,ADC_U_LOAD_GAIN_4,ADC_U_LOAD_OFFSET_4,ADC_U_REGULATOR_GAIN_4,ADC_U_REGULATOR_OFFSET_4,ADC_I_MON_GAIN_4,ADC_I_MON_OFFSET_4,DAC_CURRENT_GAIN_4,DAC_CURRENT_OFFSET_4,DAC_VOLTAGE_GAIN_5,DAC_VOLTAGE_OFFSET_5,ADC_U_LOAD_GAIN_5,ADC_U_LOAD_OFFSET_5,ADC_U_REGULATOR_GAIN_5,ADC_U_REGULATOR_OFFSET_5,ADC_I_MON_GAIN_5,ADC_I_MON_OFFSET_5,DAC_CURRENT_GAIN_5,DAC_CURRENT_OFFSET_5,DAC_VOLTAGE_GAIN_6,DAC_VOLTAGE_OFFSET_6,ADC_U_LOAD_GAIN_6,ADC_U_LOAD_OFFSET_6,ADC_U_REGULATOR_GAIN_6,ADC_U_REGULATOR_OFFSET_6,ADC_I_MON_GAIN_6,ADC_I_MON_OFFSET_6,DAC_CURRENT_GAIN_6,DAC_CURRENT_OFFSET_6,DAC_VOLTAGE_GAIN_7,DAC_VOLTAGE_OFFSET_7,ADC_U_LOAD_GAIN_7,ADC_U_LOAD_OFFSET_7,ADC_U_REGULATOR_GAIN_7,ADC_U_REGULATOR_OFFSET_7,ADC_I_MON_GAIN_7,ADC_I_MON_OFFSET_7,DAC_CURRENT_GAIN_7,DAC_CURRENT_OFFSET_7,DAC_VOLTAGE_GAIN_8,DAC_VOLTAGE_OFFSET_8,ADC_U_LOAD_GAIN_8,ADC_U_LOAD_OFFSET_8,ADC_U_REGULATOR_GAIN_8,ADC_U_REGULATOR_OFFSET_8,ADC_I_MON_GAIN_8,ADC_I_MON_OFFSET_8,DAC_CURRENT_GAIN_8,DAC_CURRENT_OFFSET_8,DAC_VOLTAGE_GAIN_9,DAC_VOLTAGE_OFFSET_9,ADC_U_LOAD_GAIN_9,ADC_U_LOAD_OFFSET_9,ADC_U_REGULATOR_GAIN_9,ADC_U_REGULATOR_OFFSET_9,ADC_I_MON_GAIN_9,ADC_I_MON_OFFSET_9,DAC_CURRENT_GAIN_9,DAC_CURRENT_OFFSET_9,DAC_VOLTAGE_GAIN_10,DAC_VOLTAGE_OFFSET_10,ADC_U_LOAD_GAIN_10,ADC_U_LOAD_OFFSET_10,ADC_U_REGULATOR_GAIN_10,ADC_U_REGULATOR_OFFSET_10,ADC_I_MON_GAIN_10,ADC_I_MON_OFFSET_10,DAC_CURRENT_GAIN_10,DAC_CURRENT_OFFSET_10,DAC_VOLTAGE_GAIN_11,DAC_VOLTAGE_OFFSET_11,ADC_U_LOAD_GAIN_11,ADC_U_LOAD_OFFSET_11,ADC_U_REGULATOR_GAIN_11,ADC_U_REGULATOR_OFFSET_11,ADC_I_MON_GAIN_11,ADC_I_MON_OFFSET_11,DAC_CURRENT_GAIN_11,DAC_CURRENT_OFFSET_11,DAC_VOLTAGE_GAIN_12,DAC_VOLTAGE_OFFSET_12,ADC_U_LOAD_GAIN_12,ADC_U_LOAD_OFFSET_12,ADC_U_REGULATOR_GAIN_12,ADC_U_REGULATOR_OFFSET_12,ADC_I_MON_GAIN_12,ADC_I_MON_OFFSET_12,DAC_CURRENT_GAIN_12,DAC_CURRENT_OFFSET_12,DAC_VOLTAGE_GAIN_13,DAC_VOLTAGE_OFFSET_13,ADC_U_LOAD_GAIN_13,ADC_U_LOAD_OFFSET_13,ADC_U_REGULATOR_GAIN_13,ADC_U_REGULATOR_OFFSET_13,ADC_I_MON_GAIN_13,ADC_I_MON_OFFSET_13,DAC_CURRENT_GAIN_13,DAC_CURRENT_OFFSET_13,DAC_VOLTAGE_GAIN_14,DAC_VOLTAGE_OFFSET_14,ADC_U_LOAD_GAIN_14,ADC_U_LOAD_OFFSET_14,ADC_U_REGULATOR_GAIN_14,ADC_U_REGULATOR_OFFSET_14,ADC_I_MON_GAIN_14,ADC_I_MON_OFFSET_14,DAC_CURRENT_GAIN_14,DAC_CURRENT_OFFSET_14,DAC_VOLTAGE_GAIN_15,DAC_VOLTAGE_OFFSET_15,ADC_U_LOAD_GAIN_15,ADC_U_LOAD_OFFSET_15,ADC_U_REGULATOR_GAIN_15,ADC_U_REGULATOR_OFFSET_15,ADC_I_MON_GAIN_15,ADC_I_MON_OFFSET_15,DAC_CURRENT_GAIN_15,DAC_CURRENT_OFFSET_15,DAC_VOLTAGE_GAIN_16,DAC_VOLTAGE_OFFSET_16,ADC_U_LOAD_GAIN_16,ADC_U_LOAD_OFFSET_16,ADC_U_REGULATOR_GAIN_16,ADC_U_REGULATOR_OFFSET_16,ADC_I_MON_GAIN_16,ADC_I_MON_OFFSET_16,DAC_CURRENT_GAIN_16,DAC_CURRENT_OFFSET_16,DAC_VOLTAGE_GAIN_17,DAC_VOLTAGE_OFFSET_17,ADC_U_LOAD_GAIN_17,ADC_U_LOAD_OFFSET_17,ADC_U_REGULATOR_GAIN_17,ADC_U_REGULATOR_OFFSET_17,ADC_I_MON_GAIN_17,ADC_I_MON_OFFSET_17,DAC_CURRENT_GAIN_17,DAC_CURRENT_OFFSET_17,DAC_VOLTAGE_GAIN_18,DAC_VOLTAGE_OFFSET_18,ADC_U_LOAD_GAIN_18,ADC_U_LOAD_OFFSET_18,ADC_U_REGULATOR_GAIN_18,ADC_U_REGULATOR_OFFSET_18,ADC_I_MON_GAIN_18,ADC_I_MON_OFFSET_18,DAC_CURRENT_GAIN_18,DAC_CURRENT_OFFSET_18,DAC_VOLTAGE_GAIN_19,DAC_VOLTAGE_OFFSET_19,ADC_U_LOAD_GAIN_19,ADC_U_LOAD_OFFSET_19,ADC_U_REGULATOR_GAIN_19,ADC_U_REGULATOR_OFFSET_19,ADC_I_MON_GAIN_19,ADC_I_MON_OFFSET_19,DAC_CURRENT_GAIN_19,DAC_CURRENT_OFFSET_19,DAC_VOLTAGE_GAIN_20,DAC_VOLTAGE_OFFSET_20,ADC_U_LOAD_GAIN_20,ADC_U_LOAD_OFFSET_20,ADC_U_REGULATOR_GAIN_20,ADC_U_REGULATOR_OFFSET_20,ADC_I_MON_GAIN_20,ADC_I_MON_OFFSET_20,DAC_CURRENT_GAIN_20,DAC_CURRENT_OFFSET_20,DAC_VOLTAGE_GAIN_21,DAC_VOLTAGE_OFFSET_21,ADC_U_LOAD_GAIN_21,ADC_U_LOAD_OFFSET_21,ADC_U_REGULATOR_GAIN_21,ADC_U_REGULATOR_OFFSET_21,ADC_I_MON_GAIN_21,ADC_I_MON_OFFSET_21,DAC_CURRENT_GAIN_21,DAC_CURRENT_OFFSET_21,DAC_VOLTAGE_GAIN_22,DAC_VOLTAGE_OFFSET_22,ADC_U_LOAD_GAIN_22,ADC_U_LOAD_OFFSET_22,ADC_U_REGULATOR_GAIN_22,ADC_U_REGULATOR_OFFSET_22,ADC_I_MON_GAIN_22,ADC_I_MON_OFFSET_22,DAC_CURRENT_GAIN_22,DAC_CURRENT_OFFSET_22,DAC_VOLTAGE_GAIN_23,DAC_VOLTAGE_OFFSET_23,ADC_U_LOAD_GAIN_23,ADC_U_LOAD_OFFSET_23,ADC_U_REGULATOR_GAIN_23,ADC_U_REGULATOR_OFFSET_23,ADC_I_MON_GAIN_23,ADC_I_MON_OFFSET_23,DAC_CURRENT_GAIN_23,DAC_CURRENT_OFFSET_23
26,2022-07-15,10016.0,146.0,4644.0,-760.0,9998.0,-757.0,-9946.0,-553.0,-10062.0,-1721.0,10015.0,224.0,4641.0,-723.0,9997.0,-758.0,-151224.0,2970.0,-668.0,93.0,10016.0,109.0,4643.0,-657.0,9998.0,-698.0,-10007.0,-99.0,-10055.0,-298.0,10016.0,251.0,4641.0,-696.0,9996.0,-769.0,-9934.0,-590.0,-10126.0,-1286.0,10015.0,125.0,4632.0,-735.0,9990.0,-908.0,-10023.0,-732.0,-10057.0,1040.0,20019.0,249.0,4640.0,-870.0,4572.0,-883.0,-150240.0,10516.0,-670.0,89.0,10011.0,165.0,4638.0,-822.0,9984.0,-887.0,-9885.0,64.0,-10042.0,-269.0,10014.0,173.0,4635.0,-1052.0,9988.0,-858.0,-9896.0,-757.0,10003.0,-394.0,-41583.0,641295.0,2753.0,-550.0,1886.0,-604.0,-295905.0,475.0,654.0,54.0,-41597.0,641535.0,2754.0,-516.0,1887.0,-566.0,-296023.0,-142.0,663.0,-73.0,-41586.0,641415.0,2754.0,-542.0,1887.0,-525.0,-296473.0,479.0,655.0,-3.0,-41592.0,641537.0,2754.0,-577.0,1887.0,-512.0,-296724.0,262.0,654.0,6.0,21965.0,264.0,2607.0,-539.0,2593.0,-503.0,-297138.0,-733.0,-674.0,20.0,-232884.0,-4702.0,432.0,1116.0,434.0,95.0,-11980.0,4340.0,9648.0,11319.0,-21471.0,-180.0,2606.0,-503.0,2592.0,-425.0,-297509.0,1774.0,666.0,-75.0,43845.0,637.0,1820.0,-602.0,1808.0,-581.0,-296556.0,339.0,-669.0,-35.0,-41572.0,640981.0,2757.0,-615.0,3047.0,-641.0,-295538.0,-1404.0,661.0,-23.0,-41560.0,640667.0,2757.0,-612.0,3048.0,-635.0,-295200.0,-556.0,661.0,-34.0,-41563.0,640926.0,2757.0,-619.0,3048.0,-635.0,-295090.0,-656.0,659.0,36.0,-41585.0,641170.0,2756.0,-631.0,3048.0,-643.0,-294881.0,-260.0,665.0,27.0,55700.0,817.0,1480.0,-665.0,1480.0,-775.0,-296256.0,600.0,-672.0,-34.0,-43035.0,-522.0,2556.0,-541.0,2555.0,-664.0,-296216.0,-188.0,655.0,-1.0,-43048.0,-479.0,2556.0,-545.0,2555.0,-649.0,-295180.0,-2074.0,661.0,5.0,55718.0,780.0,1480.0,-728.0,1480.0,-763.0,-294682.0,-50.0,-670.0,7.0
26,2022-07-12,10016.0,130.0,4643.0,-741.0,9996.0,-714.0,-9978.0,-530.0,-10063.0,-1720.0,10016.0,200.0,4645.0,-726.0,9994.0,-709.0,-150461.0,3978.0,-668.0,93.0,10017.0,87.0,4640.0,-626.0,9996.0,-676.0,-10053.0,-405.0,-10057.0,-294.0,10017.0,226.0,4647.0,-753.0,9996.0,-768.0,-9931.0,-574.0,-10131.0,-1280.0,10016.0,97.0,4633.0,-742.0,9985.0,-853.0,-10016.0,-649.0,-10055.0,1049.0,20014.0,226.0,4640.0,-808.0,4573.0,-870.0,-149949.0,10336.0,-670.0,88.0,10011.0,151.0,4641.0,-837.0,9986.0,-868.0,-9947.0,-462.0,-10045.0,-267.0,10015.0,146.0,4631.0,-884.0,9984.0,-817.0,-9890.0,-748.0,10005.0,-389.0,-41592.0,641243.0,2752.0,-496.0,1887.0,-531.0,-295909.0,402.0,654.0,54.0,-41605.0,641478.0,2754.0,-470.0,1887.0,-517.0,-296098.0,-94.0,663.0,-74.0,-41594.0,641363.0,2754.0,-470.0,1886.0,-493.0,-296657.0,690.0,655.0,-3.0,-41601.0,641488.0,2754.0,-501.0,1886.0,-470.0,-297059.0,167.0,654.0,6.0,21964.0,178.0,2607.0,-515.0,2593.0,-472.0,-295521.0,-177.0,-674.0,19.0,-232972.0,-5501.0,431.0,1097.0,434.0,138.0,-11980.0,4522.0,9650.0,11316.0,-21479.0,-269.0,2605.0,-443.0,2590.0,-422.0,-297289.0,2221.0,666.0,-75.0,43849.0,465.0,1819.0,-592.0,1808.0,-569.0,-296638.0,60.0,-669.0,-35.0,-41580.0,640936.0,2756.0,-558.0,3047.0,-604.0,-294439.0,-947.0,661.0,-23.0,-41569.0,640619.0,2756.0,-517.0,3047.0,-577.0,-295474.0,-226.0,661.0,-35.0,-41572.0,640880.0,2755.0,-559.0,3047.0,-568.0,-294479.0,-156.0,659.0,36.0,-41593.0,641120.0,2756.0,-596.0,3047.0,-613.0,-295257.0,-432.0,665.0,27.0,55707.0,624.0,1481.0,-642.0,1480.0,-742.0,-293698.0,462.0,-672.0,-34.0,-43045.0,-672.0,2555.0,-546.0,2555.0,-596.0,-293294.0,-758.0,655.0,-1.0,-43058.0,-624.0,2555.0,-539.0,2554.0,-626.0,-296792.0,-1778.0,661.0,5.0,55725.0,588.0,1481.0,-755.0,1480.0,-808.0,-296263.0,-68.0,-670.0,7.0
26,2022-07-06,10017.0,127.0,4643.0,-743.0,9999.0,-745.0,-9885.0,-450.0,-10063.0,-1720.0,10016.0,200.0,4645.0,-744.0,9996.0,-728.0,-149132.0,4426.0,-668.0,93.0,10017.0,86.0,4643.0,-649.0,9993.0,-642.0,-9912.0,760.0,-10058.0,-293.0,10017.0,223.0,4644.0,-726.0,9995.0,-731.0,-9932.0,-563.0,-10131.0,-1279.0,10016.0,96.0,4636.0,-773.0,9985.0,-837.0,-10020.0,-680.0,-10056.0,1051.0,20013.0,234.0,4640.0,-829.0,4572.0,-860.0,-150657.0,10033.0,-670.0,88.0,10011.0,150.0,4643.0,-852.0,9987.0,-859.0,-9893.0,-256.0,-10046.0,-263.0,10015.0,145.0,4648.0,-1056.0,9983.0,-800.0,-9904.0,-656.0,10005.0,-391.0,-41593.0,641244.0,2752.0,-482.0,1886.0,-520.0,-296304.0,375.0,654.0,54.0,-41607.0,641476.0,2753.0,-476.0,1886.0,-531.0,-296598.0,-121.0,663.0,-73.0,-41595.0,641364.0,2754.0,-459.0,1887.0,-510.0,-296384.0,1043.0,655.0,-3.0,-41602.0,641484.0,2753.0,-515.0,1886.0,-457.0,-296385.0,140.0,654.0,6.0,21963.0,171.0,2607.0,-475.0,2594.0,-535.0,-296486.0,-491.0,-674.0,19.0,-232983.0,-5560.0,431.0,1163.0,434.0,94.0,-11971.0,4490.0,9650.0,11317.0,-21480.0,-271.0,2605.0,-457.0,2591.0,-368.0,-297483.0,1936.0,666.0,-75.0,43850.0,450.0,1819.0,-565.0,1808.0,-525.0,-296304.0,303.0,-669.0,-36.0,-41581.0,640934.0,2756.0,-561.0,3047.0,-554.0,-294315.0,-1754.0,661.0,-24.0,-41570.0,640616.0,2756.0,-520.0,3047.0,-571.0,-295352.0,-349.0,661.0,-35.0,-41573.0,640876.0,2755.0,-609.0,3047.0,-573.0,-294373.0,-363.0,659.0,36.0,-41594.0,641120.0,2756.0,-587.0,3047.0,-591.0,-295367.0,-138.0,665.0,27.0,55709.0,588.0,1480.0,-650.0,1480.0,-714.0,-294295.0,613.0,-672.0,-34.0,-43047.0,-686.0,2555.0,-535.0,2554.0,-615.0,-295758.0,-702.0,655.0,-1.0,-43060.0,-641.0,2555.0,-571.0,2555.0,-575.0,-294213.0,-2635.0,661.0,5.0,55725.0,570.0,1481.0,-769.0,1480.0,-778.0,-294956.0,-27.0,-670.0,8.0
26,2022-07-13,10017.0,129.0,4640.0,-722.0,9995.0,-716.0,-9842.0,-206.0,-10063.0,-1721.0,10016.0,199.0,4639.0,-678.0,9996.0,-741.0,-148708.0,4470.0,-668.0,93.0,10017.0,86.0,4642.0,-634.0,9996.0,-658.0,-10063.0,-308.0,-10057.0,-292.0,10017.0,225.0,4643.0,-707.0,9989.0,-691.0,-9933.0,-570.0,-10131.0,-1280.0,10016.0,96.0,4640.0,-780.0,9981.0,-810.0,-10017.0,-663.0,-10054.0,1053.0,20014.0,226.0,4640.0,-809.0,4573.0,-882.0,-148734.0,10294.0,-670.0,89.0,10011.0,150.0,4638.0,-816.0,9985.0,-882.0,-10015.0,-816.0,-10044.0,-267.0,10015.0,147.0,4631.0,-825.0,9982.0,-832.0,-9898.0,-691.0,10005.0,-386.0,-41592.0,641250.0,2752.0,-494.0,1886.0,-540.0,-295960.0,262.0,654.0,54.0,-41605.0,641479.0,2754.0,-470.0,1887.0,-520.0,-296158.0,126.0,663.0,-73.0,-41594.0,641365.0,2754.0,-461.0,1887.0,-499.0,-296695.0,626.0,655.0,-4.0,-41601.0,641492.0,2754.0,-512.0,1886.0,-467.0,-296855.0,280.0,654.0,6.0,21964.0,179.0,2607.0,-533.0,2594.0,-514.0,-295042.0,-511.0,-674.0,19.0,-232972.0,-5556.0,431.0,1165.0,434.0,125.0,-11978.0,4529.0,9651.0,11319.0,-21479.0,-266.0,2605.0,-475.0,2591.0,-411.0,-297715.0,2242.0,666.0,-75.0,43849.0,461.0,1819.0,-571.0,1808.0,-554.0,-296072.0,-33.0,-669.0,-35.0,-41580.0,640935.0,2756.0,-529.0,3047.0,-586.0,-295179.0,-1551.0,661.0,-23.0,-41569.0,640624.0,2756.0,-534.0,3047.0,-586.0,-295338.0,-439.0,661.0,-35.0,-41572.0,640884.0,2755.0,-574.0,3047.0,-600.0,-295471.0,212.0,659.0,36.0,-41594.0,641123.0,2755.0,-613.0,3047.0,-594.0,-294515.0,-745.0,665.0,27.0,55708.0,619.0,1480.0,-657.0,1480.0,-751.0,-293847.0,904.0,-671.0,-34.0,-43046.0,-673.0,2555.0,-532.0,2553.0,-708.0,-294000.0,-1329.0,655.0,-1.0,-43059.0,-630.0,2555.0,-551.0,2554.0,-666.0,-294599.0,-2021.0,661.0,5.0,55725.0,588.0,1480.0,-723.0,1480.0,-757.0,-295133.0,515.0,-670.0,8.0
26,2023-01-19,10017.0,131.0,4646.0,-761.0,9996.0,-709.0,-9941.0,-206.0,-10061.0,-1726.0,10016.0,204.0,4647.0,-751.0,9993.0,-699.0,-149498.0,4261.0,-668.0,93.0,10017.0,89.0,4643.0,-650.0,9995.0,-672.0,-9987.0,-9.0,-10053.0,-295.0,10017.0,226.0,4647.0,-753.0,9995.0,-737.0,-9934.0,-544.0,-10123.0,-1285.0,10016.0,102.0,4638.0,-789.0,9987.0,-860.0,-10019.0,-712.0,-10045.0,1065.0,20015.0,227.0,4641.0,-847.0,4573.0,-867.0,-149739.0,9820.0,-670.0,89.0,10011.0,153.0,4640.0,-824.0,9985.0,-885.0,-9994.0,-628.0,-10031.0,-258.0,10015.0,146.0,4654.0,-1029.0,9984.0,-819.0,-9899.0,-713.0,10005.0,-390.0,-41591.0,641255.0,2752.0,-512.0,1886.0,-556.0,-296061.0,370.0,654.0,55.0,-41606.0,641497.0,2754.0,-460.0,1887.0,-514.0,-296447.0,-34.0,663.0,-73.0,-41594.0,641384.0,2754.0,-480.0,1887.0,-517.0,-296397.0,617.0,655.0,-3.0,-41601.0,641507.0,2754.0,-519.0,1886.0,-456.0,-296975.0,139.0,654.0,6.0,21964.0,190.0,2607.0,-517.0,2593.0,-515.0,-296745.0,-585.0,-674.0,19.0,-233025.0,-5590.0,432.0,1209.0,434.0,283.0,-1178.0,5078.0,95599.0,119676.0,-21479.0,-259.0,2605.0,-480.0,2590.0,-426.0,-297307.0,2080.0,666.0,-74.0,43850.0,480.0,1819.0,-545.0,1808.0,-544.0,-295999.0,4.0,-669.0,-35.0,-41581.0,640957.0,2756.0,-545.0,3047.0,-619.0,-294707.0,-1412.0,661.0,-23.0,-41570.0,640646.0,2756.0,-513.0,3047.0,-601.0,-295241.0,-700.0,661.0,-34.0,-41572.0,640902.0,2756.0,-602.0,3047.0,-608.0,-294859.0,-412.0,659.0,36.0,-41594.0,641142.0,2756.0,-595.0,3047.0,-618.0,-295690.0,-281.0,665.0,27.0,55699.0,751.0,1480.0,-654.0,1480.0,-716.0,-294686.0,574.0,-671.0,-35.0,-43045.0,-663.0,2555.0,-523.0,2555.0,-614.0,-294400.0,-399.0,655.0,-0.0,-43059.0,-615.0,2555.0,-557.0,2554.0,-618.0,-294231.0,-2111.0,661.0,6.0,55717.0,711.0,1481.0,-737.0,1480.0,-792.0,-294288.0,-110.0,-670.0,6.0
26,2022-07-14,10017.0,131.0,4640.0,-711.0,9993.0,-694.0,-9788.0,93.0,-10064.0,-1714.0,10016.0,203.0,4644.0,-746.0,9994.0,-705.0,-149332.0,4590.0,-668.0,93.0,10017.0,89.0,4641.0,-618.0,9994.0,-667.0,-10106.0,-1066.0,-10058.0,-289.0,10017.0,226.0,4646.0,-734.0,9996.0,-750.0,-9933.0,-600.0,-10132.0,-1276.0,10016.0,100.0,4635.0,-789.0,9981.0,-803.0,-10019.0,-702.0,-10057.0,1050.0,20015.0,228.0,4640.0,-815.0,4572.0,-847.0,-148634.0,10672.0,-670.0,88.0,10011.0,152.0,4639.0,-808.0,9987.0,-926.0,-9962.0,-545.0,-10046.0,-264.0,10015.0,153.0,4639.0,-1035.0,9982.0,-815.0,-9896.0,-739.0,10006.0,-385.0,-41592.0,641275.0,2752.0,-505.0,1887.0,-545.0,-295834.0,441.0,654.0,53.0,-41605.0,641507.0,2754.0,-500.0,1887.0,-538.0,-296024.0,-2.0,663.0,-73.0,-41594.0,641390.0,2754.0,-493.0,1887.0,-497.0,-296521.0,722.0,655.0,-3.0,-41600.0,641515.0,2753.0,-535.0,1886.0,-481.0,-296673.0,290.0,654.0,5.0,21964.0,190.0,2607.0,-483.0,2593.0,-485.0,-296916.0,-424.0,-674.0,19.0,-232964.0,-5378.0,431.0,1174.0,434.0,130.0,-11975.0,4409.0,9650.0,11328.0,-21478.0,-257.0,2605.0,-480.0,2590.0,-434.0,-296654.0,1829.0,666.0,-75.0,43850.0,490.0,1819.0,-547.0,1808.0,-552.0,-296154.0,-75.0,-670.0,-35.0,-41580.0,640953.0,2756.0,-565.0,3047.0,-624.0,-295061.0,-2125.0,661.0,-24.0,-41569.0,640651.0,2756.0,-535.0,3047.0,-602.0,-295815.0,-442.0,661.0,-35.0,-41571.0,640903.0,2755.0,-599.0,3047.0,-599.0,-295818.0,-77.0,659.0,35.0,-41593.0,641153.0,2756.0,-607.0,3047.0,-621.0,-294691.0,-1.0,665.0,27.0,55704.0,680.0,1481.0,-688.0,1480.0,-722.0,-294855.0,-157.0,-672.0,-34.0,-43044.0,-643.0,2555.0,-553.0,2554.0,-640.0,-294811.0,-820.0,655.0,-1.0,-43057.0,-594.0,2556.0,-519.0,2554.0,-645.0,-295372.0,-2481.0,661.0,5.0,55721.0,662.0,1481.0,-728.0,1480.0,-727.0,-295697.0,122.0,-670.0,7.0
